Pila;Lucenec;Banskobystricky kraj;195;118;60.51;118;117;201;88;43.78;88;83
Pincina;Lucenec;Banskobystricky kraj;185;94;50.81;94;93;184;76;41.3;76;72
Ples;Lucenec;Banskobystricky kraj;142;59;41.54;59;59;142;47;33.09;47;46
Podrecany;Lucenec;Banskobystricky kraj;470;202;42.97;202;197;467;160;34.26;160;156
Polichno;Lucenec;Banskobystricky kraj;111;35;31.53;35;35;114;41;35.96;41;41
Praha;Lucenec;Banskobystricky kraj;70;28;40;28;28;68;26;38.23;26;24
Prsa;Lucenec;Banskobystricky kraj;172;56;32.55;56;56;172;54;31.39;54;54
Radzovce;Lucenec;Banskobystricky kraj;1314;364;43673;364;362;1311;289;43577;289;285
Rapovce;Lucenec;Banskobystricky kraj;768;237;30.85;237;234;764;179;23.42;179;175
Ratka;Lucenec;Banskobystricky kraj;252;129;51.19;129;129;253;100;39.52;100;99
Ruzina;Lucenec;Banskobystricky kraj;677;234;34.56;234;234;685;180;26.27;180;179
Stara Halic;Lucenec;Banskobystricky kraj;506;273;53.95;273;271;514;227;44.16;227;226
Savol;Lucenec;Banskobystricky kraj;441;99;22.44;99;98;445;93;20.89;93;90
Siatorska Bukovinka;Lucenec;Banskobystricky kraj;258;118;45.73;118;115;257;102;39.68;102;100
Sid;Lucenec;Banskobystricky kraj;931;171;18.36;171;171;933;124;13.29;124;124
Surice;Lucenec;Banskobystricky kraj;413;84;20.33;84;83;414;57;13.76;56;56
Tocnica;Lucenec;Banskobystricky kraj;296;143;48.31;143;142;289;109;37.71;109;109
Tomasovce;Lucenec;Banskobystricky kraj;1145;624;54.49;624;623;1153;512;44.4;512;501
Trebelovce;Lucenec;Banskobystricky kraj;719;340;47.28;340;334;728;273;37.5;273;269
Trenc;Lucenec;Banskobystricky kraj;364;62;43541;62;62;366;63;17.21;63;63
Tuhar;Lucenec;Banskobystricky kraj;291;134;46.04;134;133;295;117;39.66;117;115
Velka nad Iplom;Lucenec;Banskobystricky kraj;718;201;27.99;201;201;715;139;19.44;139;135
Velke Dravce;Lucenec;Banskobystricky kraj;532;187;35.15;187;187;530;171;32.26;171;162
Vidina;Lucenec;Banskobystricky kraj;1492;846;56.7;846;843;1489;710;47.68;710;696
Breznicka;Poltar;Banskobystricky kraj;616;310;50.32;310;310;611;231;37.8;231;225
Cinobana;Poltar;Banskobystricky kraj;1801;707;39.25;705;701;1790;560;31.28;560;546
Ceske Brezovo;Poltar;Banskobystricky kraj;393;202;51.39;202;201;405;174;42.96;174;170
Dubakovo;Poltar;Banskobystricky kraj;82;44;53.65;44;44;77;36;46.75;36;35
Hradiste;Poltar;Banskobystricky kraj;213;110;51.64;110;110;219;103;47.03;103;99
Hrnciarska Ves;Poltar;Banskobystricky kraj;741;266;35.89;266;261;743;194;43795;194;192
Hrnciarske Zaluzany;Poltar;Banskobystricky kraj;708;329;46.46;329;327;715;262;36.64;262;257
Kalinovo;Poltar;Banskobystricky kraj;1860;879;47.25;879;876;1848;720;38.96;720;702
Kokava nad Rimavicou;Poltar;Banskobystricky kraj;2280;1097;48.11;1097;1083;2268;794;35;794;765
Krna;Poltar;Banskobystricky kraj;52;37;71.15;37;37;51;34;66.66;34;34
Malinec;Poltar;Banskobystricky kraj;1143;471;41.2;471;465;1149;396;34.46;396;388
Mladzovo;Poltar;Banskobystricky kraj;95;63;66.31;63;63;90;68;75.55;68;68
Ozdin;Poltar;Banskobystricky kraj;251;143;56.97;143;141;254;135;53.14;135;133
Poltar;Poltar;Banskobystricky kraj;4511;2000;44.33;2000;1989;4494;1545;34.37;1544;1511
Rovnany;Poltar;Banskobystricky kraj;201;94;46.76;94;94;201;78;38.8;78;77
Selce;Poltar;Banskobystricky kraj;82;31;37.8;31;31;83;20;43732;20;20
Susany;Poltar;Banskobystricky kraj;353;195;55.24;195;194;352;171;48.57;171;168
Soltyska;Poltar;Banskobystricky kraj;92;47;51.08;47;46;96;43;44.79;43;41
Uhorske;Poltar;Banskobystricky kraj;423;221;52.24;220;220;425;177;41.64;177;170
Utekac;Poltar;Banskobystricky kraj;789;361;45.75;361;359;792;310;39.14;310;306
Velka Ves;Poltar;Banskobystricky kraj;346;196;56.64;196;192;346;144;41.61;144;142
Zlatno;Poltar;Banskobystricky kraj;376;157;41.75;157;155;376;126;33.51;126;123
Drzkovce;Revuca;Banskobystricky kraj;441;133;30.15;133;133;438;75;43816;75;75
Gemer;Revuca;Banskobystricky kraj;694;216;43830;216;211;696;141;20.25;141;140
Gemerska Ves;Revuca;Banskobystricky kraj;704;137;19.46;137;134;704;102;14.48;102;102
Gemerske Teplice;Revuca;Banskobystricky kraj;286;126;44.05;126;126;288;94;32.63;94;92
Gemersky Sad;Revuca;Banskobystricky kraj;242;97;40.08;97;97;242;96;39.66;96;94
Hrlica;Revuca;Banskobystricky kraj;53;30;56.6;30;30;54;8;14.81;8;7
Hucin;Revuca;Banskobystricky kraj;674;89;43509;89;88;660;73;43627;73;73
Chvalova;Revuca;Banskobystricky kraj;125;37;43645;37;37;129;33;25.58;33;33
Chyzne;Revuca;Banskobystricky kraj;336;144;42.85;144;144;335;101;30.14;101;95
Jelsava;Revuca;Banskobystricky kraj;2285;508;22.23;508;501;2243;397;17.69;397;390
Kamenany;Revuca;Banskobystricky kraj;578;169;29.23;169;158;572;105;18.35;105;104
Levare;Revuca;Banskobystricky kraj;79;20;25.31;20;20;78;22;43524;22;22
Levkuska;Revuca;Banskobystricky kraj;183;48;26.22;48;48;185;38;20.54;38;38
Licince;Revuca;Banskobystricky kraj;506;144;28.45;144;142;507;102;43789;102;102
Lubenik;Revuca;Banskobystricky kraj;1018;324;31.82;324;321;1022;209;20.45;209;205
Magnezitovce;Revuca;Banskobystricky kraj;355;150;42.25;150;149;352;98;27.84;98;98
Mokra Luka;Revuca;Banskobystricky kraj;452;242;53.53;242;241;458;229;50;229;217
Muran;Revuca;Banskobystricky kraj;940;353;37.55;353;346;953;302;31.68;302;288
Muranska Dlha Luka;Revuca;Banskobystricky kraj;675;304;45.03;304;303;674;235;34.86;235;233
Muranska Huta;Revuca;Banskobystricky kraj;191;118;61.78;118;118;198;129;65.15;129;128
Muranska Lehota;Revuca;Banskobystricky kraj;173;83;47.97;83;83;180;81;45;81;79
Muranska Zdychava;Revuca;Banskobystricky kraj;193;93;48.18;93;92;192;59;30.72;59;58
Nandraz;Revuca;Banskobystricky kraj;191;64;33.5;64;64;193;54;27.97;54;54
Otrocok;Revuca;Banskobystricky kraj;244;102;41.8;102;101;243;47;19.34;47;47
Ploske;Revuca;Banskobystricky kraj;62;25;40.32;25;25;61;20;32.78;20;20
Polina;Revuca;Banskobystricky kraj;80;38;47.5;38;36;79;21;26.58;21;21
Prihradzany;Revuca;Banskobystricky kraj;66;39;59.09;39;39;66;35;53.03;35;34
Rakos;Revuca;Banskobystricky kraj;319;125;39.18;125;124;317;74;23.34;74;71
Rasice;Revuca;Banskobystricky kraj;103;30;43828;30;30;102;23;22.54;23;22
Ratkova;Revuca;Banskobystricky kraj;431;131;30.39;131;128;435;92;21.14;92;92
Ratkovske Bystre;Revuca;Banskobystricky kraj;268;120;44.77;120;118;266;104;39.09;104;102
Revuca;Revuca;Banskobystricky kraj;9839;4029;40.94;4029;4004;9789;3254;33.24;3253;3196
Revucka Lehota;Revuca;Banskobystricky kraj;251;166;66.13;166;165;254;168;66.14;168;163
Rybnik;Revuca;Banskobystricky kraj;108;21;19.44;21;21;108;19;17.59;19;19
Sasa;Revuca;Banskobystricky kraj;118;40;33.89;40;39;114;29;25.43;29;29
Sirk;Revuca;Banskobystricky kraj;861;261;30.31;261;255;863;218;25.26;218;205
Skeresovo;Revuca;Banskobystricky kraj;172;60;34.88;60;60;171;42;24.56;42;41
Sivetice;Revuca;Banskobystricky kraj;273;54;19.78;54;54;274;51;18.61;51;50
Tornala;Revuca;Banskobystricky kraj;5783;1583;27.37;1583;1566;5770;1332;43700;1331;1309
Turcok;Revuca;Banskobystricky kraj;206;74;35.92;74;74;213;62;43494;62;62
Visnove;Revuca;Banskobystricky kraj;49;18;36.73;18;18;53;21;39.62;21;21
Ziar;Revuca;Banskobystricky kraj;98;38;38.77;38;36;98;36;36.73;36;36
Abovce;Rimavska Sobota;Banskobystricky kraj;492;123;25;123;121;493;66;13.38;66;64
Babinec;Rimavska Sobota;Banskobystricky kraj;60;35;58.33;35;35;62;31;50;31;31
Barca;Rimavska Sobota;Banskobystricky kraj;361;83;22.99;83;83;362;38;18172;38;37
Batka;Rimavska Sobota;Banskobystricky kraj;694;239;34.43;239;233;696;122;17.52;121;119
Belin;Rimavska Sobota;Banskobystricky kraj;137;43;31.38;43;42;136;43;31.61;43;40
Blhovce;Rimavska Sobota;Banskobystricky kraj;602;107;17.77;107;107;601;67;41944;67;65
Bottovo;Rimavska Sobota;Banskobystricky kraj;164;86;52.43;86;84;166;74;44.57;74;72
Budikovany;Rimavska Sobota;Banskobystricky kraj;50;23;46;23;22;55;32;58.18;32;32
Cakov;Rimavska Sobota;Banskobystricky kraj;228;74;32.45;74;74;230;41;17.82;41;40
Cerencany;Rimavska Sobota;Banskobystricky kraj;465;253;54.4;253;250;469;227;48.4;227;224
Cierny Potok;Rimavska Sobota;Banskobystricky kraj;118;66;55.93;66;65;120;53;44.16;53;52
Ciz;Rimavska Sobota;Banskobystricky kraj;556;194;34.89;194;191;557;152;27.28;152;144
Dolne Zahorany;Rimavska Sobota;Banskobystricky kraj;158;63;39.87;63;61;158;51;32.27;51;50
Drazice;Rimavska Sobota;Banskobystricky kraj;186;43;43792;43;43;186;52;27.95;52;51
Driencany;Rimavska Sobota;Banskobystricky kraj;164;85;51.82;85;84;173;74;42.77;74;70
Drna;Rimavska Sobota;Banskobystricky kraj;145;63;43.44;63;63;145;22;15.17;22;22
Dubno;Rimavska Sobota;Banskobystricky kraj;131;28;21.37;28;28;131;41;31.29;41;41
Dubovec;Rimavska Sobota;Banskobystricky kraj;393;78;19.84;78;77;390;47;43597;47;47
Dulovo;Rimavska Sobota;Banskobystricky kraj;147;53;36.05;53;53;148;30;20.27;30;30
Figa;Rimavska Sobota;Banskobystricky kraj;329;91;27.65;91;90;327;49;14.98;49;46
Gemercek;Rimavska Sobota;Banskobystricky kraj;80;25;31.25;25;25;80;23;28.75;23;23
Gemerske Dechtare;Rimavska Sobota;Banskobystricky kraj;347;112;32.27;112;111;346;65;18.78;65;65
Gemerske Michalovce;Rimavska Sobota;Banskobystricky kraj;75;26;34.66;26;26;77;23;29.87;23;23
Gemersky Jablonec;Rimavska Sobota;Banskobystricky kraj;574;121;43698;121;121;574;92;43512;92;88
Gortva;Rimavska Sobota;Banskobystricky kraj;386;49;25538;49;49;386;49;25538;49;49
Hajnacka;Rimavska Sobota;Banskobystricky kraj;941;255;43735;255;249;944;139;14.72;139;133
Hnusùa;Rimavska Sobota;Banskobystricky kraj;5490;1910;34.79;1910;1887;5506;1578;28.65;1578;1527
Hodejov;Rimavska Sobota;Banskobystricky kraj;1110;248;22.34;248;244;1105;170;15.38;170;169
Hodejovec;Rimavska Sobota;Banskobystricky kraj;152;58;38.15;58;57;149;50;33.55;50;50
Horne Zahorany;Rimavska Sobota;Banskobystricky kraj;100;61;61;61;61;104;53;50.96;53;52
Hostice;Rimavska Sobota;Banskobystricky kraj;700;134;19.14;134;133;695;94;13.52;94;93
Hostisovce;Rimavska Sobota;Banskobystricky kraj;160;39;24.37;39;37;161;45;27.95;45;44
Hrachovo;Rimavska Sobota;Banskobystricky kraj;679;360;53.01;360;357;678;256;37.75;256;250
Hrusovo;Rimavska Sobota;Banskobystricky kraj;169;93;55.02;93;92;171;80;46.78;80;77
Hubovo;Rimavska Sobota;Banskobystricky kraj;111;27;24.32;27;26;111;29;43825;29;29
Husina;Rimavska Sobota;Banskobystricky kraj;401;91;22.69;91;86;399;60;43539;60;59
Chanava;Rimavska Sobota;Banskobystricky kraj;560;152;27.14;152;150;559;59;20363;59;57
Chramec;Rimavska Sobota;Banskobystricky kraj;313;61;19.48;61;61;310;37;34274;37;37
Ivanice;Rimavska Sobota;Banskobystricky kraj;187;62;33.15;62;62;188;47;25;47;46
Janice;Rimavska Sobota;Banskobystricky kraj;171;33;19.29;33;31;170;25;43660;25;25
Jesenske;Rimavska Sobota;Banskobystricky kraj;1776;469;43581;469;465;1781;354;19.87;354;351
Jestice;Rimavska Sobota;Banskobystricky kraj;120;27;43607;27;26;121;26;21.48;26;25
Kalosa;Rimavska Sobota;Banskobystricky kraj;555;158;28.46;158;153;552;91;16.48;91;88
Kesovce;Rimavska Sobota;Banskobystricky kraj;160;14;27607;14;14;161;53;32.91;53;53
Klenovec;Rimavska Sobota;Banskobystricky kraj;2434;1019;41.86;1018;1012;2422;733;30.26;733;716
Kociha;Rimavska Sobota;Banskobystricky kraj;165;91;55.15;91;90;168;72;42.85;72;71
Konradovce;Rimavska Sobota;Banskobystricky kraj;246;49;19.91;49;49;246;31;43628;31;31
Kral;Rimavska Sobota;Banskobystricky kraj;725;223;30.75;223;222;728;144;19.78;144;144
Kraskovo;Rimavska Sobota;Banskobystricky kraj;100;56;56;56;56;99;38;38.38;38;38
Krokava;Rimavska Sobota;Banskobystricky kraj;24;18;75;18;17;24;14;58.33;14;14
Kruzno;Rimavska Sobota;Banskobystricky kraj;291;155;53.26;155;155;284;114;40.14;114;110
Kyjatice;Rimavska Sobota;Banskobystricky kraj;60;35;58.33;35;34;57;29;50.87;29;29
Lehota nad Rimavicou;Rimavska Sobota;Banskobystricky kraj;240;108;45;108;107;243;94;38.68;94;94
Lenartovce;Rimavska Sobota;Banskobystricky kraj;391;121;30.94;121;120;391;52;13.29;52;52
Lenka;Rimavska Sobota;Banskobystricky kraj;168;95;56.54;95;94;164;94;57.31;94;94
Lipovec;Rimavska Sobota;Banskobystricky kraj;54;9;16.66;9;9;56;24;42.85;24;23
Lukovistia;Rimavska Sobota;Banskobystricky kraj;152;68;44.73;68;67;157;67;42.67;67;65
Martinova;Rimavska Sobota;Banskobystricky kraj;164;30;18.29;30;30;165;19;18933;19;19
Neporadza;Rimavska Sobota;Banskobystricky kraj;224;62;27.67;62;62;224;50;22.32;50;50
Nizny Skalnik;Rimavska Sobota;Banskobystricky kraj;160;78;48.75;78;76;160;57;35.62;57;56
Nova Basta;Rimavska Sobota;Banskobystricky kraj;388;108;27.83;108;107;389;73;18.76;73;71
Oravka;Rimavska Sobota;Banskobystricky kraj;129;69;53.48;69;69;131;67;51.14;67;66
Ozdany;Rimavska Sobota;Banskobystricky kraj;1258;476;37.83;476;469;1253;393;31.36;393;379
Padarovce;Rimavska Sobota;Banskobystricky kraj;128;46;35.93;46;46;129;43;33.33;43;42
Pavlovce;Rimavska Sobota;Banskobystricky kraj;263;47;17.87;47;46;271;43;15.86;43;43
Petrovce;Rimavska Sobota;Banskobystricky kraj;182;51;43524;51;46;179;49;27.37;49;47
Poproc;Rimavska Sobota;Banskobystricky kraj;19;11;57.89;11;11;21;13;61.9;13;13
Potok;Rimavska Sobota;Banskobystricky kraj;29;20;68.96;20;20;32;25;78.12;25;25
Radnovce;Rimavska Sobota;Banskobystricky kraj;601;170;28.28;170;166;600;66;11;66;64
Rakytnik;Rimavska Sobota;Banskobystricky kraj;207;71;34.29;71;70;209;66;31.57;66;65
Ratkovska Lehota;Rimavska Sobota;Banskobystricky kraj;42;27;64.28;27;27;42;29;69.04;29;29
Ratkovska Sucha;Rimavska Sobota;Banskobystricky kraj;41;21;51.21;21;21;38;11;28.94;11;10
Riecka;Rimavska Sobota;Banskobystricky kraj;184;42;22.82;42;42;181;27;14.91;27;27
Rimavska Bana;Rimavska Sobota;Banskobystricky kraj;402;171;42.53;171;171;403;140;34.73;140;135
Rimavska Sec;Rimavska Sobota;Banskobystricky kraj;1419;142;10;142;138;1424;91;14397;91;90
Rimavska Sobota;Rimavska Sobota;Banskobystricky kraj;18417;7048;38.26;7048;6999;18397;6035;32.8;6035;5930
Rimavske Brezovo;Rimavska Sobota;Banskobystricky kraj;407;163;40.04;163;161;411;171;41.6;171;166
Rimavske Janovce;Rimavska Sobota;Banskobystricky kraj;1044;300;28.73;300;299;1042;229;21.97;229;224
Rimavske Zaluzany;Rimavska Sobota;Banskobystricky kraj;287;168;58.53;168;166;283;144;50.88;144;143
Rovne;Rimavska Sobota;Banskobystricky kraj;93;44;47.31;44;44;93;37;39.78;37;34
Rumince;Rimavska Sobota;Banskobystricky kraj;316;120;37.97;120;120;316;77;24.36;77;75
Slizke;Rimavska Sobota;Banskobystricky kraj;132;30;22.72;30;29;131;30;43730;30;30
Stara Basta;Rimavska Sobota;Banskobystricky kraj;279;73;26.16;73;73;275;67;24.36;67;67
Stranska;Rimavska Sobota;Banskobystricky kraj;279;76;27.24;76;74;281;67;23.84;67;66
Studena;Rimavska Sobota;Banskobystricky kraj;210;45;21.42;45;41;211;30;14.21;30;30
Sutor;Rimavska Sobota;Banskobystricky kraj;389;128;32.9;128;107;388;77;19.84;77;77
Simonovce;Rimavska Sobota;Banskobystricky kraj;399;119;29.82;119;118;397;82;20.65;82;81
Sirkovce;Rimavska Sobota;Banskobystricky kraj;684;146;21.34;146;144;687;76;43627;76;76
Spanie Pole;Rimavska Sobota;Banskobystricky kraj;73;41;56.16;41;41;67;29;43.28;29;28
Strkovec;Rimavska Sobota;Banskobystricky kraj;291;56;19.24;56;55;291;59;20.27;59;59
Tachty;Rimavska Sobota;Banskobystricky kraj;425;191;44.94;191;188;421;125;29.69;125;122
Teply Vrch;Rimavska Sobota;Banskobystricky kraj;235;139;59.14;139;138;241;127;52.69;127;124
Tisovec;Rimavska Sobota;Banskobystricky kraj;3148;1365;43.36;1365;1354;3133;991;31.63;991;967
Tomasovce;Rimavska Sobota;Banskobystricky kraj;160;66;41.25;66;66;160;39;24.37;39;38
Uzovska Panica;Rimavska Sobota;Banskobystricky kraj;521;103;19.76;103;100;529;74;13.98;74;73
Valice;Rimavska Sobota;Banskobystricky kraj;199;67;33.66;67;64;200;41;43605;41;40
Vcelince;Rimavska Sobota;Banskobystricky kraj;625;114;18.24;114;114;624;97;15.54;97;95
Vecelkov;Rimavska Sobota;Banskobystricky kraj;191;60;31.41;60;59;190;38;20;38;38
Velke Teriakovce;Rimavska Sobota;Banskobystricky kraj;695;279;40.14;279;276;697;204;29.26;204;200
Velky Blh;Rimavska Sobota;Banskobystricky kraj;863;236;27.34;236;231;860;155;43514;155;152
Vieska nad Blhom;Rimavska Sobota;Banskobystricky kraj;122;48;39.34;48;47;123;14;14185;14;13
Vlkyna;Rimavska Sobota;Banskobystricky kraj;242;48;19.83;48;48;240;45;18.75;45;44
Vysne Valice;Rimavska Sobota;Banskobystricky kraj;201;51;25.37;51;51;200;40;20;40;40
Vysny Skalnik;Rimavska Sobota;Banskobystricky kraj;124;68;54.83;68;67;123;59;47.96;59;57
Zador;Rimavska Sobota;Banskobystricky kraj;930;25;24869;25;25;96;16;16.66;16;15
Zacharovce;Rimavska Sobota;Banskobystricky kraj;327;85;25.99;85;85;329;74;22.49;74;72
Zip;Rimavska Sobota;Banskobystricky kraj;156;65;41.66;65;61;158;54;34.17;54;53
Balog nad Iplom;Velky Krtis;Banskobystricky kraj;667;258;38.68;258;254;672;223;33.18;223;218
Batorova;Velky Krtis;Banskobystricky kraj;292;105;35.95;105;103;297;81;27.27;81;79
Brusnik;Velky Krtis;Banskobystricky kraj;91;32;35.16;32;32;94;32;34.04;32;32
Busince;Velky Krtis;Banskobystricky kraj;1128;337;29.87;337;334;1129;261;43792;261;257
Cebovce;Velky Krtis;Banskobystricky kraj;881;325;36.88;325;325;869;197;22.66;197;193
Celare;Velky Krtis;Banskobystricky kraj;383;109;28.45;109;109;382;88;43547;88;81
Celovce;Velky Krtis;Banskobystricky kraj;323;126;39;126;125;326;112;34.35;112;110
Cervenany;Velky Krtis;Banskobystricky kraj;29;15;51.72;15;15;31;16;51.61;16;16
Dacov Lom;Velky Krtis;Banskobystricky kraj;323;134;41.48;134;133;324;129;39.81;129;129
Dolinka;Velky Krtis;Banskobystricky kraj;423;130;30.73;130;127;422;67;15.87;67;62
Dolna Strehova;Velky Krtis;Banskobystricky kraj;853;413;48.41;413;410;860;363;42.2;363;349
Dolne Plachtince;Velky Krtis;Banskobystricky kraj;493;247;50.1;247;245;488;180;36.88;180;174
Dolne Strhare;Velky Krtis;Banskobystricky kraj;157;77;49.04;77;77;153;62;40.52;62;61
Durkovce;Velky Krtis;Banskobystricky kraj;112;40;35.71;40;40;112;37;33.03;37;37
Glabusovce;Velky Krtis;Banskobystricky kraj;95;48;50.52;48;48;94;42;44.68;42;42
Horna Strehova;Velky Krtis;Banskobystricky kraj;128;60;46.87;60;60;129;53;41.08;53;52
Horne Plachtince;Velky Krtis;Banskobystricky kraj;180;78;43.33;78;78;180;66;36.66;66;66
Horne Strhare;Velky Krtis;Banskobystricky kraj;202;101;50;101;101;206;93;45.14;93;92
Hrusov;Velky Krtis;Banskobystricky kraj;675;355;52.59;355;348;669;301;44.99;301;294
Chrastince;Velky Krtis;Banskobystricky kraj;190;53;27.89;53;50;191;45;23.56;45;41
Chrùany;Velky Krtis;Banskobystricky kraj;104;54;51.92;54;54;106;46;43.39;46;45
Ipelske Predmostie;Velky Krtis;Banskobystricky kraj;472;154;32.62;154;152;476;101;21.21;101;101
Kamenne Kosihy;Velky Krtis;Banskobystricky kraj;272;134;49.26;134;134;270;117;43.33;117;116
Kiarov;Velky Krtis;Banskobystricky kraj;253;120;47.43;120;120;248;73;29.43;73;73
Klenany;Velky Krtis;Banskobystricky kraj;230;73;31.73;73;73;231;45;19.48;45;43
Kolare;Velky Krtis;Banskobystricky kraj;208;78;37.5;78;78;211;67;31.75;67;66
Kosihovce;Velky Krtis;Banskobystricky kraj;438;163;37.21;163;159;433;98;22.63;98;96
Kosihy nad Iplom;Velky Krtis;Banskobystricky kraj;383;117;30.54;117;116;376;109;28.98;109;107
Kovacovce;Velky Krtis;Banskobystricky kraj;276;87;31.52;87;87;276;71;25.72;71;70
Lesenice;Velky Krtis;Banskobystricky kraj;427;182;42.62;182;182;428;161;37.61;161;160
ºuboriecka;Velky Krtis;Banskobystricky kraj;143;86;60.13;86;83;148;83;56.08;83;80
Mala Calomija;Velky Krtis;Banskobystricky kraj;171;97;56.72;97;96;173;90;52.02;90;80
Male Straciny;Velky Krtis;Banskobystricky kraj;116;48;41.37;48;48;116;39;33.62;39;38
Male Zlievce;Velky Krtis;Banskobystricky kraj;227;112;49.33;112;112;232;83;35.77;83;80
Maly Krtis;Velky Krtis;Banskobystricky kraj;408;200;49.01;200;197;413;153;37.04;153;150
Modry Kamen;Velky Krtis;Banskobystricky kraj;1273;530;41.63;530;524;1279;444;34.71;444;435
Mula;Velky Krtis;Banskobystricky kraj;231;49;21.21;49;46;229;41;43725;41;40
Nenince;Velky Krtis;Banskobystricky kraj;1130;493;43.62;493;489;1120;362;32.32;362;353
Nova Ves;Velky Krtis;Banskobystricky kraj;332;143;43.07;143;140;332;138;41.56;138;134
Obeckov;Velky Krtis;Banskobystricky kraj;378;165;43.65;165;164;377;139;36.87;139;137
Olovary;Velky Krtis;Banskobystricky kraj;243;124;51.02;124;124;241;101;41.9;101;101
Opatovska Nova Ves;Velky Krtis;Banskobystricky kraj;500;224;44.8;224;221;497;130;26.15;130;129
Opava;Velky Krtis;Banskobystricky kraj;92;30;32.6;30;30;92;27;29.34;27;27
Potor;Velky Krtis;Banskobystricky kraj;649;257;39.59;257;256;650;212;32.61;212;202
Pravica;Velky Krtis;Banskobystricky kraj;94;21;22.34;21;21;95;20;43606;20;18
Pribelce;Velky Krtis;Banskobystricky kraj;464;223;48.06;223;220;451;191;42.35;191;184
Secianky;Velky Krtis;Banskobystricky kraj;297;71;43731;71;70;298;48;43481;48;46
Selany;Velky Krtis;Banskobystricky kraj;156;72;46.15;72;72;160;49;30.62;49;49
Senne;Velky Krtis;Banskobystricky kraj;160;85;53.12;85;85;163;70;42.94;70;70
Sklabina;Velky Krtis;Banskobystricky kraj;737;285;38.67;285;282;738;209;28.31;209;207
Slovenske Darmoty;Velky Krtis;Banskobystricky kraj;401;126;31.42;126;125;395;84;21.26;84;81
Slovenske Klacany;Velky Krtis;Banskobystricky kraj;135;50;37.03;50;50;134;39;43494;39;38
Stredne Plachtince;Velky Krtis;Banskobystricky kraj;514;203;39.49;203;203;515;155;43738;155;154
Suchan;Velky Krtis;Banskobystricky kraj;207;92;44.44;92;92;205;82;40;82;81
Suche Brezovo;Velky Krtis;Banskobystricky kraj;72;32;44.44;32;32;72;36;50;36;35
Sirakov;Velky Krtis;Banskobystricky kraj;178;57;32.02;57;56;176;45;25.56;45;45
Sula;Velky Krtis;Banskobystricky kraj;58;30;51.72;30;30;61;34;55.73;34;34
Trebusovce;Velky Krtis;Banskobystricky kraj;156;74;47.43;74;73;157;61;38.85;61;61
Velka Calomija;Velky Krtis;Banskobystricky kraj;487;170;34.9;170;169;484;108;22.31;108;104
Velka Ves nad Iplom;Velky Krtis;Banskobystricky kraj;337;118;35.01;118;118;336;104;30.95;104;104
Velke Straciny;Velky Krtis;Banskobystricky kraj;134;71;52.98;71;70;139;64;46.04;64;63
Velke Zlievce;Velky Krtis;Banskobystricky kraj;369;118;31.97;118;116;371;113;30.45;113;110
Velky Krtis;Velky Krtis;Banskobystricky kraj;9478;3838;40.49;3835;3805;9433;3178;33.69;3178;3111
Velky Lom;Velky Krtis;Banskobystricky kraj;132;69;52.27;69;69;131;57;43.51;57;56
Vieska;Velky Krtis;Banskobystricky kraj;162;87;53.7;87;87;161;70;43.47;70;70
Vinica;Velky Krtis;Banskobystricky kraj;1556;459;29.49;459;457;1554;331;21.29;331;322
Vrbovka;Velky Krtis;Banskobystricky kraj;308;86;27.92;86;85;303;78;25.74;78;76
Zahorce;Velky Krtis;Banskobystricky kraj;548;270;49.27;270;269;542;232;42.8;232;221
Zavada;Velky Krtis;Banskobystricky kraj;386;182;47.15;182;181;380;144;37.89;144;140
Zombor;Velky Krtis;Banskobystricky kraj;107;40;37.38;40;40;106;31;29.24;31;30
Zelovce;Velky Krtis;Banskobystricky kraj;1011;392;38.77;392;391;1010;309;30.59;309;305
Detva;Detva;Banskobystricky kraj;11895;5624;47.28;5624;5598;11899;4684;39.36;4683;4572
Detvianska Huta;Detva;Banskobystricky kraj;571;271;47.46;271;270;573;200;34.9;200;190
Dubravy;Detva;Banskobystricky kraj;792;396;50;396;393;791;357;45.13;357;351
Horny Tisovnik;Detva;Banskobystricky kraj;150;82;54.66;82;82;157;78;49.68;78;77
Hrinova;Detva;Banskobystricky kraj;6161;2609;42.34;2609;2593;6167;2117;34.32;2116;2076
Klokoc;Detva;Banskobystricky kraj;430;218;50.69;218;215;428;149;34.81;149;147
Korytarky;Detva;Banskobystricky kraj;795;396;49.81;396;395;800;329;41.12;329;326
Krivan;Detva;Banskobystricky kraj;1429;828;57.94;828;820;1435;717;49.96;717;698
Latky;Detva;Banskobystricky kraj;502;278;55.37;278;274;474;217;45.78;217;214
Podkrivan;Detva;Banskobystricky kraj;475;235;49.47;235;233;468;183;39.1;183;174
Slatinske Lazy;Detva;Banskobystricky kraj;430;219;50.93;219;217;422;160;37.91;160;155
Stara Huta;Detva;Banskobystricky kraj;268;147;54.85;147;143;279;108;38.7;108;104
Stozok;Detva;Banskobystricky kraj;822;480;58.39;480;478;824;359;43.56;359;344
Viglas;Detva;Banskobystricky kraj;1314;733;55.78;733;729;1308;610;46.63;610;600
Viglasska Huta - Kalinka;Detva;Banskobystricky kraj;289;168;58.13;168;167;292;135;46.23;135;130
Bzovik;Krupina;Banskobystricky kraj;832;433;52.04;433;429;846;341;40.3;341;326
Cerovo;Krupina;Banskobystricky kraj;450;214;47.55;214;209;454;151;33.25;151;143
